Millis,INA260 Current (mA),INA260 Voltage (mV),INA260 Power (mW),PicoTemp Temp (C),MTK3339 Year,MTK3339 Month,MTK3339 Day,MTK3339 Hour,MTK3339 Minute,MTK3339 Second,MTK3339 Latitude,MTK3339 Longitude,MTK3339 Speed,MTK3339 Heading,MTK3339 Altitude,MTK3339 Satellites,ICM20948 AccX (g),ICM20948 AccY (g),ICM20948 AccZ (g),ICM20948 GyroX (deg/s),ICM20948 GyroY (deg/s),ICM20948 GyroZ (deg/s),ICM20948 MagX (uT),ICM20948 MagY (uT),ICM20948 MagZ (uT),ICM20948 Temp (C),PCF8523 Year,PCF8523 Month,PCF8523 Day,PCF8523 Hour,PCF8523 Minute,PCF8523 Second,TMP117 Temp (C),UV_Sensor_O UVA2 (nm),UV_Sensor_O UVB2 (nm),UV_Sensor_O UVC2 (nm),ENS160_O AQI,ENS160_O TVOC (ppb),ENS160_O eCO2 (ppm),BMP390_O Temp (C),BMP390_O Pressure (Pa),BMP390_O Altitude (m),TMP117_O Temp_O (C),SHTC3_O Temp (C),SHTC3_O Rel Hum (%),Ozone Conc (ppb),Analog_Temp_0 ADC_val
36402,948.75,3362.5,3190.0,19.648263931274414,,,,,,,,,,,,,-4.343081951141357,8.058882713317871,-3.3949780464172363,-0.10003716498613358,-0.012238589115440845,0.01915605366230011,-5.099999904632568,25.049999237060547,16.049999237060547,210.15145874023438,,,,,,,,0.0,0.0,0.0,,,,,,,,12.479999542236328,57.41999816894531,,672
36934,,,,,,,,,,,,,,,,,-3.9839515686035156,8.33182144165039,-2.7533318996429443,0.009045913815498352,0.08247745037078857,0.15324842929840088,-6.0,24.899999618530273,20.25,210.1993865966797,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.5,58.15999984741211,,672
37465,930.0,3378.75,3150.0,17.307579040527344,,,,,,,,,,,,,-4.836287498474121,8.216899871826172,-2.5905263423919678,0.03139464184641838,0.007449576165527105,0.11600054800510406,-2.549999952316284,23.850000381469727,21.899999618530273,210.1993865966797,,,,,,,,0.0,0.0,0.0,,,,,,,,12.5,58.970001220703125,,678
37998,,,,,2025,12,6,17,2,13,33.073787689208984,-111.97453308105469,97.0,0.0,344556.0,6,-5.722142219543457,8.542511940002441,-1.2449848651885986,-0.0686425194144249,0.07183519750833511,0.22987262904644012,-2.0999999046325684,25.049999237060547,24.0,210.15145874023438,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.5600004196167,61.040000915527344,,669
39448,930.0,3367.5,3120.0,14.498747825622559,,,,,,,,,,,,,-4.750096321105957,8.571242332458496,-1.920149803161621,-0.24956080317497253,0.044165343046188354,0.10216561704874039,-2.0999999046325684,25.049999237060547,25.5,209.95977783203125,,,,,,,,0.0,0.0,0.0,,,,,,,,12.569999694824219,61.709999084472656,,677
39980,,,,,,,,,,,,,,,,,-4.352658748626709,8.279149055480957,-1.8052281141281128,0.03511942923069,0.09258759021759033,0.3150106370449066,-3.299999952316284,26.25,25.200000762939453,210.4390106201172,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.569999694824219,62.34000015258789,,672
40511,926.25,3367.5,3200.0,17.307579040527344,,,,,,,,,,,,,-4.146757125854492,8.700529098510742,-1.9584569931030273,0.042569007724523544,-0.09790871292352676,-0.04363323003053665,-5.25,26.100000381469727,24.299999237060547,210.15145874023438,,,,,,,,0.0,0.0,0.0,,,,,,,,12.609999656677246,62.9900016784668,,676
41044,,,,,2025,12,6,17,2,16,33.073787689208984,-111.97453308105469,92.0,0.0,345710.0,6,-4.529829502105713,8.403648376464844,-1.4221558570861816,0.1564411073923111,-0.277762770652771,-0.2990472912788391,-6.449999809265137,25.649999618530273,25.350000381469727,210.1993865966797,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.529999732971191,64.05999755859375,,677
42395,915.0,3370.0,3100.0,16.839433670043945,,,,,,,,,,,,,-3.9456443786621094,8.987833023071289,-2.1499931812286377,0.1564411073923111,-0.08034899830818176,-0.12345011532306671,-6.0,25.200000762939453,24.600000381469727,210.29522705078125,,,,,,,,0.0,0.0,0.0,,,,,,,,12.5600004196167,64.06999969482422,,674
42927,,,,,,,,,,,,,,,,,-3.8307228088378906,8.743624687194824,-1.460463047027588,-0.19422109425067902,0.3134143054485321,0.5283877849578857,-9.600000381469727,24.75,25.5,210.1993865966797,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.569999694824219,63.91999816894531,,673
43458,705.0,3476.25,2440.0,18.243831634521484,,,,,,,,,,,,,-4.788403511047363,8.370129585266113,-0.646434485912323,-0.3001115024089813,0.22242306172847748,-0.05959660932421684,-6.449999809265137,25.649999618530273,32.25,210.4390106201172,,,,,,,,0.0,0.0,0.0,,,,,,,,12.550000190734863,63.720001220703125,,676
43991,,,,,2025,12,6,17,2,19,33.07379150390625,-111.97456359863281,158.0,0.0,340320.0,8,-4.6734819412231445,9.710882186889648,0.8954314589500427,0.09205547720193863,0.24051488935947418,0.14420251548290253,1.649999976158142,24.149999618530273,40.650001525878906,210.4390106201172,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.609999656677246,63.150001525878906,,671
45441,957.5,3355.0,3210.0,16.37129020690918,,,,,,,,,,,,,-5.980715751647949,8.058882713317871,-0.5889736413955688,0.27031320333480835,-0.05906449630856514,-0.05427548289299011,-1.2000000476837158,24.899999618530273,39.900001525878906,210.1993865966797,,,,,,,,0.0,0.0,0.0,,,,,,,,12.630000114440918,62.97999954223633,,671
45973,,,,,,,,,,,,,,,,,-5.353435039520264,7.206547260284424,-0.8427590131759644,0.4719838500022888,0.10110139101743698,-0.18517518043518066,-0.8999999761581421,25.649999618530273,37.349998474121094,210.53485107421875,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.680000305175781,62.970001220703125,,672
46504,930.0,3370.0,3140.0,18.71197509765625,,,,,,,,,,,,,-3.3949780464172363,8.403648376464844,-1.1204863786697388,0.02766985446214676,-0.5416906476020813,-0.07662421464920044,-3.5999999046325684,24.75,35.099998474121094,210.1993865966797,,,,,,,,0.0,0.0,0.0,,,,,,,,12.710000038146973,63.08000183105469,,673
47037,,,,,2025,12,6,17,2,22,33.07379150390625,-111.97457885742188,44.0,2486776.0,337723.0,8,-2.6192567348480225,9.284713745117188,-1.3407529592514038,-0.21178081631660461,0.10695462673902512,-0.21656982600688934,-5.699999809265137,25.200000762939453,29.700000762939453,210.4390106201172,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.65999984741211,63.619998931884766,,675
48387,918.75,3371.25,3100.0,16.839433670043945,,,,,,,,,,,,,-4.3191399574279785,8.700529098510742,-1.5610195398330688,0.15431265532970428,0.3346988260746002,0.08407378941774368,-2.700000047683716,24.899999618530273,31.200000762939453,210.34315490722656,,,,,,,,0.0,0.0,0.0,,,,,,,,12.680000305175781,63.70000076293945,,670
48920,,,,,,,,,,,,,,,,,-5.841852188110352,8.346187591552734,-1.5897499322891235,0.09418392926454544,0.09578026086091995,0.17134025692939758,-1.0499999523162842,26.25,31.049999237060547,210.1993865966797,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.680000305175781,63.68000030517578,,670
49451,926.25,3370.0,3120.0,17.307579040527344,,,,,,,,,,,,,-4.927267074584961,8.80587387084961,-1.0247182846069336,0.03618365526199341,0.08939491212368011,0.00691746361553669,-2.8499999046325684,25.5,31.799999237060547,210.6306915283203,,,,,,,,0.0,0.0,0.0,,,,,,,,12.65999984741211,63.7400016784668,,674
49983,,,,,2025,12,6,17,2,25,33.073795318603516,-111.97457885742188,100.0,2486776.0,337239.0,10,-4.726154327392578,8.135497093200684,-0.6272808313369751,0.010642251931130886,0.09311969578266144,0.016495490446686745,-1.9500000476837158,24.899999618530273,35.54999923706055,210.53485107421875,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.65999984741211,63.810001373291016,,676
51434,926.25,3370.0,3120.0,16.37129020690918,,,,,,,,,,,,,-3.0358476638793945,8.78193187713623,-1.3886369466781616,-0.028201965615153313,0.0872664600610733,0.021816615015268326,-3.450000047683716,24.899999618530273,34.04999923706055,210.53485107421875,,,,,,,,0.0,0.0,0.0,,,,,,,,12.649999618530273,63.689998626708984,,673
51966,,,,,,,,,,,,,,,,,-5.324704647064209,8.834604263305664,-0.6943184733390808,-0.01383492723107338,-0.11919321864843369,-0.14633096754550934,-4.5,26.850000381469727,33.0,210.6306915283203,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.699999809265137,63.529998779296875,,672
52498,717.5,3472.5,2500.0,16.839433670043945,,,,,,,,,,,,,-3.643975019454956,8.710105895996094,-1.015141487121582,-0.09684448689222336,0.18357884883880615,0.03299098089337349,-5.099999904632568,27.0,33.599998474121094,210.53485107421875,,,,,,,,0.0,0.0,0.0,,,,,,,,12.6899995803833,63.25,,672
53030,,,,,2025,12,6,17,2,28,33.073795318603516,-111.9745864868164,32.0,2486776.0,336347.0,10,-4.7836151123046875,8.868123054504395,-1.7094600200653076,-0.025541404262185097,-0.09737660735845566,-0.029266193509101868,-4.050000190734863,25.049999237060547,28.799999237060547,210.6306915283203,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.6899995803833,62.29999923706055,,676
54379,966.25,3347.5,3240.0,19.648263931274414,,,,,,,,,,,,,-4.7405195236206055,8.513781547546387,-1.5705963373184204,0.13089969754219055,0.13356025516986847,-0.013302814215421677,-2.700000047683716,25.649999618530273,31.5,210.15145874023438,,,,,,,,0.0,0.0,0.0,,,,,,,,12.720000267028809,61.90999984741211,,671
54912,,,,,,,,,,,,,,,,,-3.9025487899780273,8.556877136230469,-1.8722656965255737,0.09737660735845566,-0.14207406342029572,0.10855096578598022,-4.800000190734863,25.799999237060547,29.850000381469727,210.4390106201172,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.720000267028809,61.54999923706055,,673
55443,937.5,3353.75,3150.0,14.96689224243164,,,,,,,,,,,,,-4.242525577545166,8.552088737487793,-1.8339585065841675,-0.003192675532773137,-0.2793591022491455,-0.4522956907749176,-1.9500000476837158,25.649999618530273,28.950000762939453,210.67861938476562,,,,,,,,0.0,0.0,0.0,,,,,,,,12.729999542236328,61.20000076293945,,669
55975,,,,,2025,12,6,17,2,31,33.073795318603516,-111.97459411621094,50.0,27343244.0,335819.0,10,-3.9456443786621094,9.390059471130371,-1.5897499322891235,0.027137741446495056,0.0345873162150383,-0.05587182193994522,-4.800000190734863,24.75,28.799999237060547,210.53485107421875,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.720000267028809,60.29999923706055,,671
57426,930.0,3353.75,3120.0,18.71197509765625,,,,,,,,,,,,,-5.3582234382629395,7.603984832763672,-1.800439715385437,0.04150478169322014,-0.5762779712677002,-0.789122998714447,-2.0999999046325684,25.5,28.049999237060547,210.72654724121094,,,,,,,,0.0,0.0,0.0,,,,,,,,12.760000228881836,59.970001220703125,,672
57958,,,,,,,,,,,,,,,,,-6.411672115325928,7.359776020050049,-0.6703764796257019,0.5906449556350708,-0.14739517867565155,-0.2735058665275574,-1.7999999523162842,26.25,30.299999237060547,210.6306915283203,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.739999771118164,59.65999984741211,,675
58489,931.25,3362.5,3140.0,19.648263931274414,,,,,,,,,,,,,-7.42681360244751,7.915230751037598,-0.2777273952960968,0.16176222264766693,-0.1218537837266922,0.05055069550871849,-1.2000000476837158,26.399999618530273,27.600000381469727,210.6306915283203,,,,,,,,0.0,0.0,0.0,,,,,,,,12.729999542236328,59.41999816894531,,673
59022,,,,,2025,12,6,17,2,34,33.07380676269531,-111.97460174560547,273.0,32794866.0,336110.0,10,-3.643975019454956,8.111555099487305,-1.3072341680526733,0.21231292188167572,0.47996553778648376,0.015431264415383339,-5.25,26.399999618530273,29.399999618530273,210.53485107421875,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.75,59.0,,670
60371,930.0,3357.5,3120.0,17.307579040527344,,,,,,,,,,,,,-4.975151062011719,9.030928611755371,-0.37828385829925537,0.17666137218475342,-0.08833068609237671,-0.05321125686168671,-6.150000095367432,25.5,31.799999237060547,210.48692321777344,,,,,,,,0.0,0.0,0.0,,,,,,,,12.739999771118164,58.779998779296875,,671
60904,,,,,,,,,,,,,,,,,-3.265691041946411,7.771578788757324,-0.9720458984375,0.26765263080596924,0.4687911868095398,0.21869827806949615,-3.299999952316284,26.25,35.099998474121094,210.4390106201172,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.729999542236328,58.58000183105469,,674
61435,715.0,3470.0,2480.0,17.77568817138672,,,,,,,,,,,,,-5.1331682205200195,8.580819129943848,-2.0925323963165283,0.6305533647537231,-0.01915605366230011,-0.23945066332817078,-2.8499999046325684,26.25,32.849998474121094,210.8223876953125,,,,,,,,0.0,0.0,0.0,,,,,,,,12.770000457763672,58.36000061035156,,671
61967,,,,,2025,12,6,17,2,37,33.07380676269531,-111.97460174560547,220.0,34396352.0,336253.0,10,-5.458779811859131,7.015010833740234,-2.676717519760132,-0.009578026831150055,-0.11546842753887177,-0.13622082769870758,-6.900000095367432,26.549999237060547,29.549999237060547,210.53485107421875,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.770000457763672,57.79999923706055,,671
63418,975.0,3335.0,3250.0,18.243831634521484,,,,,,,,,,,,,-3.3710360527038574,9.346963882446289,-1.766920804977417,-0.30596473813056946,0.5065711736679077,-0.032458867877721786,-3.75,25.200000762939453,31.950000762939453,210.72654724121094,,,,,,,,0.0,0.0,0.0,,,,,,,,12.75,57.56999969482422,,674
63951,,,,,,,,,,,,,,,,,-3.931279182434082,8.370129585266113,-1.6903064250946045,-0.10589040815830231,-0.10322984308004379,-0.06438562273979187,-5.099999904632568,25.049999237060547,30.600000381469727,210.72654724121094,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.75,57.45000076293945,,670
64482,973.75,3358.75,3160.0,17.77568817138672,,,,,,,,,,,,,-3.4380736351013184,8.518569946289062,-2.3511061668395996,-0.2245515137910843,0.3288455605506897,-0.3102216422557831,-4.800000190734863,25.5,30.600000381469727,210.72654724121094,,,,,,,,0.0,0.0,0.0,,,,,,,,12.800000190734863,57.29999923706055,,671
65014,,,,,2025,12,6,17,2,40,33.07381057739258,-111.97460174560547,55.0,34396352.0,336059.0,11,-3.5721490383148193,9.2033109664917,-1.4508862495422363,-0.10535828769207001,0.09578026086091995,0.23838643729686737,-3.5999999046325684,24.299999237060547,27.299999237060547,210.67861938476562,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.739999771118164,56.9900016784668,,677
66464,980.0,3346.25,3280.0,16.37129020690918,,,,,,,,,,,,,-3.3039982318878174,10.08437728881836,-2.1356279850006104,-0.30596473813056946,-0.7625173330307007,0.18357884883880615,-13.649999618530273,23.100000381469727,25.5,210.72654724121094,,,,,,,,0.0,0.0,0.0,,,,,,,,12.720000267028809,56.83000183105469,,668
66997,,,,,,,,,,,,,,,,,-4.113238334655762,8.40843677520752,-1.9105730056762695,-0.44537824392318726,0.09471604228019714,-0.5299841165542603,-6.900000095367432,25.799999237060547,28.5,211.06199645996094,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.760000228881836,56.68000030517578,,664
67528,945.0,3350.0,3160.0,18.243831634521484,,,,,,,,,,,,,-5.2911858558654785,9.059659004211426,-2.126051187515259,-0.11121153086423874,-0.5858559608459473,-0.13249602913856506,-7.949999809265137,24.149999618530273,24.899999618530273,210.72654724121094,,,,,,,,0.0,0.0,0.0,,,,,,,,12.75,56.529998779296875,,671
68061,,,,,2025,12,6,17,2,43,33.07381820678711,-111.974609375,574.0,29248390.0,336384.0,12,-3.19865345954895,10.44350814819336,-0.5171475410461426,-0.28255176544189453,0.4906077980995178,-0.13089969754219055,-12.300000190734863,22.950000762939453,28.649999618530273,210.67861938476562,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.760000228881836,56.16999816894531,,675
69411,938.75,3365.0,3160.0,19.180118560791016,,,,,,,,,,,,,-2.9496564865112305,9.744400978088379,-0.019153613597154617,0.46400219202041626,-0.32086390256881714,-0.44378191232681274,-12.0,24.450000762939453,31.5,210.48692321777344,,,,,,,,0.0,0.0,0.0,,,,,,,,12.760000228881836,56.029998779296875,,672
69944,,,,,,,,,,,,,,,,,-4.280832767486572,8.619126319885254,-0.8906430602073669,0.07715632766485214,-0.0345873162150383,-0.34001994132995605,-6.599999904632568,25.049999237060547,32.400001525878906,210.8703155517578,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.760000228881836,55.91999816894531,,676
70475,722.5,3481.25,2520.0,17.77568817138672,,,,,,,,,,,,,-4.6255974769592285,8.834604263305664,-0.4836287498474121,0.3341667056083679,-0.14313828945159912,0.33523091673851013,-6.449999809265137,26.850000381469727,34.79999923706055,210.72654724121094,,,,,,,,0.0,0.0,0.0,,,,,,,,12.770000457763672,55.880001068115234,,672
71008,,,,,2025,12,6,17,2,46,33.073822021484375,-111.97461700439453,25.0,29248390.0,336123.0,12,-3.3901896476745605,9.121908187866211,-0.4165911078453064,0.13622082769870758,-0.3857816159725189,-0.07822055369615555,-12.149999618530273,25.5,27.75,210.72654724121094,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.880000114440918,55.959999084472656,,674
72459,963.75,3356.25,3240.0,16.839433670043945,,,,,,,,,,,,,-4.108449935913086,10.070012092590332,0.6799532771110535,0.14420251548290253,0.2245515137910843,-0.2277441769838333,-10.350000381469727,23.850000381469727,29.850000381469727,211.0140838623047,,,,,,,,0.0,0.0,0.0,,,,,,,,12.890000343322754,56.150001525878906,,673
72992,,,,,,,,,,,,,,,,,-4.031835556030273,9.150638580322266,0.05267243832349777,0.19741377234458923,-0.06438562273979187,-0.06757830083370209,-9.300000190734863,25.200000762939453,29.399999618530273,210.96615600585938,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.949999809265137,56.68000030517578,,669
73523,981.25,3341.25,3280.0,18.243831634521484,,,,,,,,,,,,,-3.1316158771514893,9.792284965515137,-0.8667010068893433,-0.07289942353963852,-0.0686425194144249,-0.003192675532773137,-10.5,24.149999618530273,27.149999618530273,211.0140838623047,,,,,,,,0.0,0.0,0.0,,,,,,,,12.920000076293945,57.47999954223633,,675
74055,,,,,2025,12,6,17,2,49,33.07381820678711,-111.97461700439453,44.0,29248390.0,335863.0,13,-4.079719543457031,9.476250648498535,-0.828393816947937,0.1564411073923111,0.17719349265098572,-0.1378171592950821,-12.149999618530273,24.75,25.5,210.8703155517578,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.930000305175781,59.93000030517578,,671
75405,972.5,3333.75,3240.0,17.307579040527344,,,,,,,,,,,,,-3.021482467651367,9.47146224975586,-1.3934253454208374,0.16761545836925507,0.08034899830818176,0.021816615015268326,-13.649999618530273,25.5,28.5,210.8703155517578,,,,,,,,0.0,0.0,0.0,,,,,,,,12.960000038146973,60.91999816894531,,672
75938,,,,,,,,,,,,,,,,,-2.47560453414917,9.988609313964844,-0.8427590131759644,0.046293795108795166,-0.03831210732460022,0.02075239084661007,-15.899999618530273,25.049999237060547,31.049999237060547,210.96615600585938,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.930000305175781,61.900001525878906,,672
76469,940.0,3355.0,3150.0,17.307579040527344,,,,,,,,,,,,,-1.9728221893310547,9.131484985351562,-0.15322890877723694,-0.012770702131092548,-0.12770701944828033,-0.14260616898536682,-11.850000381469727,24.299999237060547,28.799999237060547,210.72654724121094,,,,,,,,0.0,0.0,0.0,,,,,,,,13.0,62.81999969482422,,673
77001,,,,,2025,12,6,17,2,52,33.07381820678711,-111.97461700439453,205.0,31210246.0,335800.0,13,-2.9065608978271484,9.639056205749512,-0.6272808313369751,-0.7603888511657715,-0.16655124723911285,0.2096523642539978,-10.050000190734863,24.450000762939453,28.200000762939453,210.96615600585938,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.039999961853027,65.16999816894531,,677
78453,962.5,3336.25,3210.0,20.11637306213379,,,,,,,,,,,,,-3.141192674636841,9.524134635925293,-0.727837324142456,0.06598196178674698,0.19368897378444672,-0.03618365526199341,-9.600000381469727,24.75,28.799999237060547,210.96615600585938,,,,,,,,0.0,0.0,0.0,,,,,,,,13.039999961853027,65.95999908447266,,670
78985,,,,,,,,,,,,,,,,,-3.514688014984131,8.825027465820312,-0.1628057211637497,0.012238589115440845,0.012238589115440845,0.13356025516986847,-9.899999618530273,23.850000381469727,28.049999237060547,210.6306915283203,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.010000228881836,66.68000030517578,,675
79516,715.0,3458.75,2470.0,18.243831634521484,,,,,,,,,,,,,-2.786850690841675,9.02135181427002,-1.1013327836990356,-0.013302814215421677,0.06385350972414017,0.009045913815498352,-12.449999809265137,25.049999237060547,25.200000762939453,211.0140838623047,,,,,,,,0.0,0.0,0.0,,,,,,,,13.050000190734863,67.31999969482422,,669
80049,,,,,2025,12,6,17,2,55,33.07381820678711,-111.97461700439453,38.0,31210246.0,335817.0,13,-3.2992098331451416,9.102754592895508,-1.8387469053268433,0.0877985805273056,-0.03831210732460022,0.0005321126081980765,-10.350000381469727,25.049999237060547,24.0,211.06199645996094,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.119999885559082,68.7300033569336,,670
81400,933.75,3352.5,3140.0,15.903145790100098,,,,,,,,,,,,,-3.6774938106536865,7.819462776184082,-2.073378562927246,-0.14739517867565155,-0.15111997723579407,-0.14207406342029572,-11.100000381469727,23.549999237060547,24.0,211.0140838623047,,,,,,,,0.0,0.0,0.0,,,,,,,,13.109999656677246,69.20999908447266,,670
81933,,,,,,,,,,,,,,,,,-3.0310592651367188,8.892065048217773,-2.2218191623687744,-0.1750650405883789,0.10269773006439209,-0.05800027400255203,-12.149999618530273,22.799999237060547,23.700000762939453,211.15785217285156,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.100000381469727,69.69000244140625,,674
82464,962.5,3337.5,3210.0,17.307579040527344,,,,,,,,,,,,,-2.801215887069702,10.002974510192871,-1.9488801956176758,0.14739517867565155,0.17134025692939758,-0.08354167640209198,-10.649999618530273,24.75,24.450000762939453,211.15785217285156,,,,,,,,0.0,0.0,0.0,,,,,,,,13.0600004196167,70.12000274658203,,674
82996,,,,,2025,12,6,17,2,58,33.07381820678711,-111.97461700439453,75.0,31210246.0,335700.0,13,-3.2848446369171143,9.394847869873047,-0.8810662031173706,-0.10642251372337341,0.09844082593917847,0.009578026831150055,-11.25,24.899999618530273,28.200000762939453,210.6306915283203,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.960000038146973,71.2300033569336,,671
84448,982.5,3335.0,3280.0,17.307579040527344,,,,,,,,,,,,,-3.4380736351013184,9.30386734008789,-0.3926490843296051,0.3671576976776123,-0.2766985297203064,-0.1740008145570755,-11.550000190734863,24.149999618530273,28.649999618530273,211.2057647705078,,,,,,,,0.0,0.0,0.0,,,,,,,,12.930000305175781,71.58999633789062,,672
84980,,,,,,,,,,,,,,,,,-3.1220390796661377,9.265560150146484,-1.359906554222107,-0.035651542246341705,-0.19794589281082153,-0.17932192981243134,-10.649999618530273,23.100000381469727,27.299999237060547,211.15785217285156,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.960000038146973,71.81999969482422,,671
85512,963.75,3346.25,3230.0,19.648263931274414,,,,,,,,,,,,,-3.840299606323242,8.844181060791016,0.11971008777618408,0.03937632963061333,-0.33735939860343933,-0.09365181624889374,-11.100000381469727,25.049999237060547,28.799999237060547,211.25369262695312,,,,,,,,0.0,0.0,0.0,,,,,,,,12.880000114440918,71.7699966430664,,672
86044,,,,,2025,12,6,17,3,1,33.07381820678711,-111.97461700439453,70.0,31210246.0,335667.0,14,-3.2082302570343018,9.102754592895508,0.3256114423274994,-0.07662421464920044,-0.023945065215229988,0.13302814960479736,-7.650000095367432,25.799999237060547,31.350000381469727,211.25369262695312,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.920000076293945,70.91999816894531,,670
87395,971.25,3336.25,3240.0,17.307579040527344,,,,,,,,,,,,,-3.00711727142334,7.910442352294922,-0.5889736413955688,-0.2926619350910187,0.36662557721138,0.4863508939743042,-10.649999618530273,25.5,30.600000381469727,211.0140838623047,,,,,,,,0.0,0.0,0.0,,,,,,,,12.880000114440918,70.41999816894531,,672
87928,,,,,,,,,,,,,,,,,-4.462791919708252,9.44752025604248,0.17717093229293823,0.17878982424736023,-0.30756106972694397,0.2277441769838333,-10.649999618530273,23.850000381469727,29.25,211.15785217285156,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.880000114440918,69.9000015258789,,673
88459,712.5,3461.25,2470.0,15.903145790100098,,,,,,,,,,,,,-2.7676970958709717,9.399636268615723,-0.608127236366272,0.11600054800510406,-0.04895435646176338,-0.04895435646176338,-11.100000381469727,24.75,29.549999237060547,211.25369262695312,,,,,,,,0.0,0.0,0.0,,,,,,,,12.90999984741211,69.36000061035156,,673
88991,,,,,2025,12,6,17,3,4,33.07381820678711,-111.97461700439453,74.0,31210246.0,335571.0,15,-4.525041103363037,8.518569946289062,-0.28730419278144836,0.15378053486347198,-0.32192811369895935,-0.07822055369615555,-7.199999809265137,25.649999618530273,34.79999923706055,211.3974609375,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.880000114440918,67.80000305175781,,673
90443,962.5,3335.0,3210.0,20.11637306213379,,,,,,,,,,,,,-4.5394062995910645,9.346963882446289,-1.0534487962722778,0.06278928369283676,0.2596709430217743,0.2575424909591675,-5.550000190734863,27.0,29.850000381469727,211.25369262695312,,,,,,,,0.0,0.0,0.0,,,,,,,,12.930000305175781,67.18000030517578,,672
90975,,,,,,,,,,,,,,,,,-3.0597896575927734,8.89685344696045,-0.5793967843055725,-0.30170783400535583,0.1931568682193756,0.13356025516986847,-5.699999809265137,24.149999618530273,32.25,211.49330139160156,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.949999809265137,66.56999969482422,,675
91506,973.75,3350.0,3260.0,17.77568817138672,,,,,,,,,,,,,-3.821146011352539,9.102754592895508,-0.2585737705230713,-0.2256157249212265,0.05693604424595833,0.16282644867897034,-6.0,26.399999618530273,33.0,211.2057647705078,,,,,,,,0.0,0.0,0.0,,,,,,,,12.890000343322754,65.9800033569336,,671
92039,,,,,2025,12,6,17,3,7,33.07381820678711,-111.97461700439453,64.0,31210246.0,335679.0,15,-3.533841609954834,9.801861763000488,-0.22026655077934265,-0.11706477403640747,0.16655124723911285,-0.02447717823088169,-6.449999809265137,24.899999618530273,28.950000762939453,211.3974609375,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,12.930000305175781,64.44999694824219,,672
93387,966.25,3347.5,3240.0,18.71197509765625,,,,,,,,,,,,,-3.648763418197632,8.643068313598633,-1.1061211824417114,-0.10748674720525742,0.05321125686168671,-0.021284503862261772,-7.349999904632568,24.75,28.5,211.25369262695312,,,,,,,,0.0,0.0,0.0,,,,,,,,12.960000038146973,63.900001525878906,,674
