Millis,INA260 Current (mA),INA260 Voltage (mV),INA260 Power (mW),PicoTemp Temp (C),MTK3339 Year,MTK3339 Month,MTK3339 Day,MTK3339 Hour,MTK3339 Minute,MTK3339 Second,MTK3339 Latitude,MTK3339 Longitude,MTK3339 Speed,MTK3339 Heading,MTK3339 Altitude,MTK3339 Satellites,ICM20948 AccX (g),ICM20948 AccY (g),ICM20948 AccZ (g),ICM20948 GyroX (deg/s),ICM20948 GyroY (deg/s),ICM20948 GyroZ (deg/s),ICM20948 MagX (uT),ICM20948 MagY (uT),ICM20948 MagZ (uT),ICM20948 Temp (C),PCF8523 Year,PCF8523 Month,PCF8523 Day,PCF8523 Hour,PCF8523 Minute,PCF8523 Second,TMP117 Temp (C),UV_Sensor_O UVA2 (nm),UV_Sensor_O UVB2 (nm),UV_Sensor_O UVC2 (nm),ENS160_O AQI,ENS160_O TVOC (ppb),ENS160_O eCO2 (ppm),BMP390_O Temp (C),BMP390_O Pressure (Pa),BMP390_O Altitude (m),TMP117_O Temp_O (C),SHTC3_O Temp (C),SHTC3_O Rel Hum (%),Ozone Conc (ppb),Analog_Temp_0 ADC_val
2155511,1011.25,2948.75,2980.0,-0.4816551208496094,,,,,,,,,,,,,9.006986618041992,2.4229321479797363,1.1204863786697388,0.22348728775978088,-0.13302814960479736,0.012770702131092548,-39.599998474121094,0.75,49.95000076293945,191.55740356445312,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.959999084472656,2.7699999809265137,,984
2156043,,,,,2025,12,6,17,37,31,32.8613395690918,-111.82393646240234,20239.0,11905734.0,13972096.0,23,10.721235275268555,0.3208230137825012,-0.5171475410461426,-1.002500057220459,-0.30383628606796265,-0.028201965615153313,-46.04999923706055,-5.550000190734863,44.70000076293945,191.701171875,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.900001525878906,2.8399999141693115,,983
2157393,1035.0,2933.75,3030.0,-1.4179096221923828,,,,,,,,,,,,,10.02691650390625,0.06703764945268631,0.6272808313369751,-0.9609953761100769,-0.2617993950843811,-0.07396364957094193,-47.400001525878906,-12.300000190734863,44.099998474121094,191.5094757080078,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.810001373291016,2.880000114440918,,985
2157926,,,,,,,,,,,,,,,,,9.634267807006836,0.7757213711738586,0.4596867263317108,-0.8370130658149719,-0.19847798347473145,-0.013302814215421677,-49.04999923706055,-16.350000381469727,41.400001525878906,191.701171875,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.75,2.930000066757202,,986
2158457,792.5,3080.0,2440.0,0.4546318054199219,,,,,,,,,,,,,9.648633003234863,1.1109095811843872,1.3934253454208374,-1.03016996383667,-0.1213216707110405,0.046293795108795166,-48.599998474121094,-21.75,40.349998474121094,191.701171875,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.84000015258789,2.9100000858306885,,983
2158989,,,,,2025,12,6,17,37,34,32.860965728759766,-111.82333374023438,25091.0,13289126.0,13994897.0,23,10.08437728881836,1.235408067703247,2.3989901542663574,0.14473462104797363,-0.17825771868228912,0.12770701944828033,-45.29999923706055,-29.850000381469727,14.399999618530273,191.5094757080078,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.36000061035156,2.7699999809265137,,982
2160439,1102.5,2906.25,3200.0,-1.8860530853271484,,,,,,,,,,,,,9.064447402954102,2.0638017654418945,1.0582371950149536,0.4336717426776886,-0.037247881293296814,0.12451434880495071,-43.20000076293945,-35.099998474121094,15.300000190734863,191.22193908691406,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.400001525878906,2.7899999618530273,,984
2160972,,,,,,,,,,,,,,,,,8.801085472106934,0.4692635238170624,-1.9488801956176758,-0.1904963105916977,-0.02766985446214676,0.0867343544960022,-43.650001525878906,-39.75,15.300000190734863,191.55740356445312,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.619998931884766,2.7699999809265137,,985
2161503,1082.5,2905.0,3150.0,-0.4816551208496094,,,,,,,,,,,,,8.791508674621582,-0.6799532771110535,-1.968033790588379,-0.830095648765564,-0.006385351065546274,0.011706477031111717,-42.0,-34.95000076293945,10.050000190734863,191.5094757080078,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.66999816894531,2.799999952316284,,981
2162035,,,,,2025,12,6,17,37,37,32.860504150390625,-111.82273864746094,26471.0,13603908.0,14016168.0,23,9.77791976928711,1.2401964664459229,-1.920149803161621,-2.4136626720428467,-0.12664279341697693,-0.03139464184641838,-42.75,4.349999904632568,36.599998474121094,191.46156311035156,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.75,2.7799999713897705,,983
2163485,1061.25,2910.0,3080.0,-1.8860530853271484,,,,,,,,,,,,,9.945513725280762,2.5043349266052246,-1.436521053314209,-2.016706705093384,-0.17080813646316528,-0.11333998292684555,-42.75,-17.100000381469727,53.54999923706055,191.5094757080078,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.560001373291016,2.759999990463257,,984
2164018,,,,,,,,,,,,,,,,,10.266336441040039,2.1978771686553955,-0.545877993106842,-0.8976739048957825,-0.14526672661304474,-0.1761292666196823,-45.150001525878906,-31.950000762939453,46.79999923706055,191.46156311035156,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.439998626708984,2.7699999809265137,,986
2164549,1077.5,2915.0,3140.0,0.4546318054199219,,,,,,,,,,,,,10.103530883789062,2.2601263523101807,0.2777273952960968,0.570956826210022,-0.1564411073923111,-0.04948647320270538,-46.95000076293945,-31.200000762939453,40.5,191.22193908691406,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.52000045776367,2.7699999809265137,,986
2165081,,,,,2025,12,6,17,37,40,32.860023498535156,-111.82218170166016,25205.0,13913026.0,14036729.0,24,9.619902610778809,1.0438719987869263,1.0534487962722778,2.1923038959503174,0.2612672746181488,-0.05321125686168671,-47.099998474121094,-5.849999904632568,40.650001525878906,191.46156311035156,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.27000045776367,2.8499999046325684,,986
2166432,1007.5,2941.25,2970.0,-2.354196548461914,,,,,,,,,,,,,9.691728591918945,2.557007312774658,0.6655880808830261,2.213588237762451,-0.04522957280278206,-0.04310112074017525,-44.400001525878906,-0.30000001192092896,21.450000762939453,191.46156311035156,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.34000015258789,2.759999990463257,,989
2166965,,,,,,,,,,,,,,,,,10.237606048583984,1.6519991159439087,0.49799394607543945,2.1534595489501953,0.04895435646176338,0.16974391043186188,-44.54999923706055,-21.450000762939453,6.75,191.22193908691406,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.63999938964844,2.7699999809265137,,991
2167496,820.0,3065.0,2510.0,-0.01351165771484375,,,,,,,,,,,,,10.156203269958496,1.6376339197158813,-0.05267243832349777,2.1917717456817627,0.19422109425067902,0.16867969930171967,-42.75,-41.849998474121094,23.549999237060547,191.46156311035156,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.5,2.759999990463257,,987
2168028,,,,,2025,12,6,17,37,43,32.85950469970703,-111.82169342041016,23853.0,14152906.0,14060009.0,24,9.5624418258667,3.064578056335449,2.0254945755004883,0.9290685653686523,0.007981688715517521,0.09152336418628693,-42.29999923706055,-4.050000190734863,49.79999923706055,191.22193908691406,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.33000183105469,2.7899999618530273,,989
2169478,1105.0,2896.25,3240.0,-2.354196548461914,,,,,,,,,,,,,9.90241813659668,2.126051187515259,-0.7757213711738586,-0.5502043962478638,-0.010110138915479183,-0.06598196178674698,-43.04999923706055,-2.0999999046325684,46.5,191.6532440185547,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.36000061035156,2.7799999713897705,,984
2170011,,,,,,,,,,,,,,,,,9.696516990661621,1.072602391242981,-0.42616790533065796,-2.1188724040985107,-0.005853238515555859,-0.07343153655529022,-43.20000076293945,-15.75,53.70000076293945,191.1740264892578,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.33000183105469,2.7899999618530273,,988
2170542,1043.75,2918.75,3050.0,-0.4816551208496094,,,,,,,,,,,,,9.643844604492188,0.9816226959228516,-1.2258312702178955,-3.337942123413086,-0.11493631452322006,-0.07343153655529022,-42.29999923706055,-41.54999923706055,35.54999923706055,191.1740264892578,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.310001373291016,2.7899999618530273,,983
2171075,,,,,2025,12,6,17,37,46,32.8589973449707,-111.82124328613281,22850.0,14144506.0,14083944.0,23,9.619902610778809,1.7094600200653076,-0.7422025203704834,-4.479856014251709,-0.3682219088077545,-0.10322984308004379,-44.54999923706055,-33.75,46.20000076293945,191.03025817871094,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.310001373291016,2.759999990463257,,987
2172424,1080.0,2895.0,3120.0,-2.8223419189453125,,,,,,,,,,,,,9.59596061706543,1.647210717201233,-0.009576806798577309,-4.189322471618652,-0.22934052348136902,-0.3277813792228699,-44.25,-13.649999618530273,9.600000381469727,191.3177947998047,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.279998779296875,2.7699999809265137,,982
2172957,,,,,,,,,,,,,,,,,9.50498104095459,1.3072341680526733,1.1061211824417114,-3.8620729446411133,-0.10855096578598022,-0.21869827806949615,-43.20000076293945,-2.700000047683716,46.349998474121094,191.1260986328125,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.38999938964844,2.759999990463257,,987
2173488,1058.75,2922.5,3100.0,-0.01351165771484375,,,,,,,,,,,,,9.59596061706543,0.4692635238170624,0.6991068720817566,-3.0601794719696045,-0.02447717823088169,-0.08194534480571747,-43.04999923706055,-40.650001525878906,42.900001525878906,191.1260986328125,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.36000061035156,2.7699999809265137,,984
2174020,,,,,2025,12,6,17,37,49,32.8585205078125,-111.82083129882812,20075.0,14323370.0,14107152.0,24,8.968679428100586,1.7334020137786865,2.3702597618103027,-0.1553768664598465,-0.09471604228019714,0.03990844264626503,-40.650001525878906,-8.399999618530273,3.1500000953674316,191.46156311035156,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.5099983215332,2.759999990463257,,982
2175471,1050.0,2913.75,3060.0,-0.4816551208496094,,,,,,,,,,,,,9.150638580322266,1.623268723487854,-0.2585737705230713,0.8652150630950928,0.03299098089337349,0.08194534480571747,-38.54999923706055,-15.899999618530273,1.2000000476837158,191.1740264892578,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.61000061035156,2.740000009536743,,986
2176004,,,,,,,,,,,,,,,,,9.32302188873291,-1.216254472732544,-0.5841852426528931,1.3505017757415771,0.14260616898536682,0.13089969754219055,-39.0,-32.25,3.75,191.1260986328125,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.540000915527344,2.7899999618530273,,990
2176535,787.5,3071.25,2430.0,-0.4816551208496094,,,,,,,,,,,,,9.586383819580078,-0.6560112833976746,1.316810965538025,1.8278067111968994,0.15005575120449066,0.029266193509101868,-39.150001525878906,-44.849998474121094,26.25,191.1260986328125,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.38999938964844,2.7799999713897705,,986
2177067,,,,,2025,12,6,17,37,52,32.858123779296875,-111.82042694091797,19990.0,13641082.0,14127737.0,24,9.576807022094727,0.9050082564353943,0.3926490843296051,1.9501926898956299,0.02447717823088169,0.04522957280278206,-39.599998474121094,3.450000047683716,47.849998474121094,190.9344024658203,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.380001068115234,2.7799999713897705,,985
2178418,1081.25,2915.0,3150.0,-0.4816551208496094,,,,,,,,,,,,,9.75397777557373,-0.06224924325942993,-0.10055647045373917,2.017770767211914,0.1394134908914566,0.18198250234127045,-40.349998474121094,4.949999809265137,19.350000381469727,191.1260986328125,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.369998931884766,2.8499999046325684,,986
2178951,,,,,,,,,,,,,,,,,9.964667320251465,0.4118026793003082,1.278503656387329,2.225294828414917,0.2649920582771301,0.028201965615153313,-43.04999923706055,-15.149999618530273,6.300000190734863,191.1260986328125,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.380001068115234,2.7699999809265137,,981
2179482,1082.5,2905.0,3150.0,-1.4179096221923828,,,,,,,,,,,,,10.24239444732666,1.403002142906189,0.5315127968788147,1.9156053066253662,0.09418392926454544,-0.11387208849191666,-45.45000076293945,-36.29999923706055,20.100000381469727,191.03025817871094,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.27000045776367,2.7699999809265137,,985
2180014,,,,,2025,12,6,17,37,55,32.85775375366211,-111.81991577148438,21891.0,13353786.0,14146755.0,23,9.466673851013184,0.608127236366272,0.181959331035614,1.7804487943649292,0.17985405027866364,0.07555998861789703,-44.70000076293945,-16.5,48.599998474121094,191.1740264892578,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.220001220703125,2.7699999809265137,,987
2181465,1085.0,2900.0,3150.0,-1.4179096221923828,,,,,,,,,,,,,9.040505409240723,-0.9097966551780701,0.9433154463768005,1.790558934211731,0.14952364563941956,-0.05693604424595833,-44.849998474121094,-0.15000000596046448,41.099998474121094,190.5989532470703,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.189998626708984,2.8399999141693115,,987
2181998,,,,,,,,,,,,,,,,,9.294290542602539,1.0295066833496094,2.9257144927978516,2.0672574043273926,-0.03831210732460022,0.007981688715517521,-42.900001525878906,2.700000047683716,19.350000381469727,191.03025817871094,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.099998474121094,2.759999990463257,,987
2182529,1053.75,2910.0,3070.0,-0.01351165771484375,,,,,,,,,,,,,9.615114212036133,1.3407529592514038,0.3016694188117981,1.6836042404174805,0.06385350972414017,0.1229180097579956,-43.20000076293945,-19.649999618530273,4.650000095367432,190.9344024658203,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.2599983215332,2.740000009536743,,988
2183061,,,,,2025,12,6,17,37,58,32.85734176635742,-111.81934356689453,24411.0,13054262.0,14164941.0,24,9.696516990661621,0.2777273952960968,0.2298433631658554,-1.0189956426620483,0.004256900865584612,-0.06225717440247536,-45.29999923706055,-32.25,12.899999618530273,191.1260986328125,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.06999969482422,2.7799999713897705,,986
2184410,1046.25,2910.0,3050.0,-0.4816551208496094,,,,,,,,,,,,,9.284713745117188,0.6129156351089478,-1.3886369466781616,-2.5163605213165283,-0.08300956338644028,-0.006385351065546274,-45.900001525878906,-12.300000190734863,9.449999809265137,191.03025817871094,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.189998626708984,2.7699999809265137,,985
2184943,,,,,,,,,,,,,,,,,8.96389102935791,2.207453966140747,-0.5650315880775452,-3.7157421112060547,-0.23359742760658264,-0.09311969578266144,-43.79999923706055,-0.15000000596046448,37.04999923706055,190.83856201171875,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.06999969482422,2.8399999141693115,,990
2185474,770.0,3072.5,2370.0,-0.4816551208496094,,,,,,,,,,,,,9.222464561462402,1.403002142906189,0.8619126081466675,-4.020110607147217,-0.23466165363788605,-0.20539546012878418,-45.29999923706055,-30.299999237060547,46.95000076293945,190.5989532470703,,,,,,,,0.0,0.0,0.0,,,,,,,,-35.939998626708984,2.7799999713897705,,987
2186007,,,,,2025,12,6,17,38,1,32.85686111450195,-111.8187484741211,27584.0,13327568.0,14180838.0,24,10.290278434753418,0.8762778043746948,-0.5506663918495178,-3.1479780673980713,-0.10908307880163193,-0.03299098089337349,-46.349998474121094,-21.450000762939453,44.70000076293945,190.98233032226562,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-35.7599983215332,2.7699999809265137,,989
2187459,1043.75,2922.5,3050.0,-1.8860530853271484,,,,,,,,,,,,,10.079588890075684,0.45489832758903503,1.6041151285171509,-3.0878491401672363,-0.2101844847202301,-0.018091827630996704,-47.70000076293945,-31.950000762939453,23.700000762939453,190.83856201171875,,,,,,,,0.0,0.0,0.0,,,,,,,,-35.84000015258789,2.75,,991
2187991,,,,,,,,,,,,,,,,,10.256759643554688,-0.3687070608139038,0.7469909191131592,-2.655773878097534,-0.23838643729686737,-0.1755971610546112,-44.54999923706055,-8.25,14.399999618530273,190.9344024658203,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-35.91999816894531,2.759999990463257,,988
2188522,1080.0,2905.0,3140.0,-1.4179096221923828,,,,,,,,,,,,,9.931148529052734,-0.26336219906806946,1.015141487121582,-2.348212718963623,-0.06811041384935379,-0.3006436228752136,-43.5,3.1500000953674316,34.79999923706055,190.83856201171875,,,,,,,,0.0,0.0,0.0,,,,,,,,-35.970001220703125,2.759999990463257,,981
2189055,,,,,2025,12,6,17,38,4,32.8563346862793,-111.81819915771484,24251.0,13993256.0,14197108.0,24,8.820239067077637,0.26336219906806946,1.8195933103561401,-0.7566640973091125,0.011706477031111717,0.06438562273979187,-35.54999923706055,-41.70000076293945,52.95000076293945,191.1260986328125,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-35.88999938964844,2.759999990463257,,985
2190405,1093.75,2896.25,3160.0,0.9227771759033203,,,,,,,,,,,,,9.418789863586426,-1.2114660739898682,0.8762778043746948,-0.4677269458770752,-0.014367039315402508,-0.04682590812444687,-35.849998474121094,-49.04999923706055,44.099998474121094,190.5989532470703,,,,,,,,0.0,0.0,0.0,,,,,,,,-35.869998931884766,2.75,,984
2190938,,,,,,,,,,,,,,,,,10.228029251098633,-1.3742717504501343,0.047884032130241394,-0.44750669598579407,0.0005321126081980765,-0.14473462104797363,-38.099998474121094,-47.849998474121094,36.45000076293945,190.40725708007812,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.02000045776367,2.759999990463257,,985
2191469,1071.25,2896.25,3100.0,-0.01351165771484375,,,,,,,,,,,,,10.376470565795898,-1.1204863786697388,-0.08619125932455063,-0.7651779055595398,0.09418392926454544,-0.22029460966587067,-40.650001525878906,-46.349998474121094,28.049999237060547,190.83856201171875,,,,,,,,0.0,0.0,0.0,,,,,,,,-35.959999084472656,2.7699999809265137,,978
2192001,,,,,2025,12,6,17,38,7,32.85585403442383,-111.81773376464844,23273.0,14433912.0,14213025.0,24,9.84495735168457,3.1268274784088135,2.073378562927246,-0.5922412872314453,0.20220278203487396,-0.07183519750833511,-48.29999923706055,-28.350000381469727,18.75,190.98233032226562,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-35.66999816894531,2.7799999713897705,,989
2193453,1093.75,2892.5,3160.0,-0.9498004913330078,,,,,,,,,,,,,10.089165687561035,1.3982137441635132,3.294421434402466,0.21550558507442474,0.15005575120449066,0.030330417677760124,-48.75,-25.5,21.899999618530273,190.69479370117188,,,,,,,,0.0,0.0,0.0,,,,,,,,-35.4900016784668,2.880000114440918,,986
2193986,,,,,,,,,,,,,,,,,9.959878921508789,0.6991068720817566,3.222595453262329,1.4611811637878418,0.08407378941774368,0.015963377431035042,-48.45000076293945,-28.950000762939453,28.5,190.69479370117188,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-35.380001068115234,2.930000066757202,,986
2194517,775.0,3066.25,2380.0,-0.9498004913330078,,,,,,,,,,,,,9.691728591918945,2.5234885215759277,2.3942017555236816,2.162505626678467,0.10589040815830231,0.2437075674533844,-48.29999923706055,-26.100000381469727,39.599998474121094,190.64686584472656,,,,,,,,0.0,0.0,0.0,,,,,,,,-35.31999969482422,2.799999952316284,,983
2195049,,,,,2025,12,6,17,38,10,32.855316162109375,-111.81726837158203,26148.0,14557690.0,14233506.0,24,10.505757331848145,1.2976573705673218,1.6903064250946045,1.4643738269805908,0.23998276889324188,-0.1564411073923111,-43.04999923706055,0.15000000596046448,42.45000076293945,190.5030975341797,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-35.470001220703125,2.7899999618530273,,988
2196400,1056.25,2912.5,3070.0,-0.01351165771484375,,,,,,,,,,,,,10.500968933105469,1.699883222579956,1.403002142906189,1.160537600517273,0.07396364957094193,-0.24902869760990143,-38.54999923706055,8.699999809265137,25.649999618530273,190.5989532470703,,,,,,,,0.0,0.0,0.0,,,,,,,,-35.61000061035156,2.7799999713897705,,982
2196933,,,,,,,,,,,,,,,,,10.228029251098633,1.7190368175506592,1.1683704853057861,0.44271767139434814,0.04735802114009857,-0.13036759197711945,-37.5,9.75,14.699999809265137,190.45516967773438,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-35.70000076293945,2.75,,986
2197464,1081.25,2906.25,3140.0,-0.9498004913330078,,,,,,,,,,,,,9.658209800720215,1.9153614044189453,1.115697979927063,-0.2814875841140747,0.010110138915479183,-0.01383492723107338,-35.849998474121094,9.600000381469727,15.300000190734863,190.83856201171875,,,,,,,,0.0,0.0,0.0,,,,,,,,-35.939998626708984,2.75,,986
2197996,,,,,2025,12,6,17,38,13,32.85477066040039,-111.81678771972656,23409.0,14099466.0,14259017.0,24,9.959878921508789,2.279279947280884,0.28730419278144836,-1.8320635557174683,-0.28468024730682373,0.06811041384935379,-39.29999923706055,3.1500000953674316,46.5,190.5030975341797,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.040000915527344,2.740000009536743,,985
2199448,1065.0,2905.0,3100.0,-2.354196548461914,,,,,,,,,,,,,10.615890502929688,-0.014365210197865963,1.359906554222107,-2.0741748809814453,-0.3346988260746002,-0.21710193157196045,-43.95000076293945,-22.350000381469727,52.20000076293945,190.5989532470703,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.06999969482422,2.7300000190734863,,985
2199981,,,,,,,,,,,,,,,,,10.285490036010742,0.7757213711738586,-0.2825157940387726,-2.2375333309173584,-0.06598196178674698,-0.30490052700042725,-45.900001525878906,-33.900001525878906,36.150001525878906,190.69479370117188,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.06999969482422,2.7300000190734863,,984
2200512,1088.75,2892.5,3150.0,-1.8860530853271484,,,,,,,,,,,,,9.691728591918945,1.5705963373184204,1.3838485479354858,-2.115147590637207,0.01489915233105421,-0.03671576827764511,-48.0,-27.0,20.399999618530273,190.5030975341797,,,,,,,,0.0,0.0,0.0,,,,,,,,-35.880001068115234,2.759999990463257,,986
2201044,,,,,2025,12,6,17,38,16,32.854244232177734,-111.81629943847656,25808.0,14250414.0,14288345.0,24,9.519346237182617,-1.335964560508728,0.8810662031173706,-0.514552891254425,0.029266193509101868,-0.1410098373889923,-47.849998474121094,-6.75,21.0,190.5989532470703,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-35.93000030517578,2.799999952316284,,982
2202394,1113.75,2877.5,3200.0,-2.354196548461914,,,,,,,,,,,,,9.801861763000488,-0.9864110946655273,0.545877993106842,-0.4538920223712921,0.03139464184641838,-0.2282762974500656,-46.79999923706055,-2.4000000953674316,24.899999618530273,190.69479370117188,,,,,,,,0.0,0.0,0.0,,,,,,,,-35.84000015258789,2.799999952316284,,980
2202926,,,,,,,,,,,,,,,,,9.888052940368652,-0.07661445438861847,-0.4836287498474121,-0.5629751682281494,0.04310112074017525,-0.1931568682193756,-44.25,2.0999999046325684,30.75,190.69479370117188,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-35.880001068115234,2.7699999809265137,,984
2203457,756.25,3071.25,2320.0,-0.4816551208496094,,,,,,,,,,,,,9.782708168029785,2.250549554824829,0.9576807022094727,-0.46666276454925537,0.18091829121112823,-0.13515660166740417,-39.900001525878906,5.400000095367432,40.20000076293945,190.5989532470703,,,,,,,,0.0,0.0,0.0,,,,,,,,-35.95000076293945,2.75,,988
2203990,,,,,2025,12,6,17,38,19,32.85368728637695,-111.81584167480469,24190.0,14725662.0,14318573.0,23,8.944737434387207,1.2497732639312744,0.8475474119186401,0.08513801544904709,0.061725057661533356,0.01383492723107338,-36.150001525878906,2.700000047683716,51.900001525878906,190.9344024658203,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.22999954223633,2.75,,987
2205441,1061.25,2907.5,3080.0,-0.4816551208496094,,,,,,,,,,,,,8.446743965148926,1.3934253454208374,0.9528923034667969,0.1410098373889923,0.04522957280278206,0.060128722339868546,-37.349998474121094,3.450000047683716,51.900001525878906,190.64686584472656,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.279998779296875,2.740000009536743,,985
2205973,,,,,,,,,,,,,,,,,8.743624687194824,0.4213795065879822,1.2497732639312744,-0.015431264415383339,-0.02447717823088169,0.17825771868228912,-38.849998474121094,0.75,50.70000076293945,190.64686584472656,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.36000061035156,2.7200000286102295,,987
2206504,1095.0,2883.75,3160.0,-0.01351165771484375,,,,,,,,,,,,,8.671798706054688,0.7086837291717529,1.4844050407409668,-0.19581742584705353,-0.11812899261713028,0.11759687960147858,-41.25,-2.4000000953674316,51.29999923706055,190.9344024658203,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.47999954223633,2.7300000190734863,,994
2207037,,,,,2025,12,6,17,38,22,32.8531608581543,-111.81552124023438,21370.0,15830750.0,14343412.0,23,10.098742485046387,-0.9481038451194763,0.608127236366272,0.0,-0.1729365885257721,-0.047890130430459976,-46.349998474121094,-10.199999809265137,43.650001525878906,190.83856201171875,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.59000015258789,2.7899999618530273,,986
2208387,1056.25,2915.0,3080.0,-0.01351165771484375,,,,,,,,,,,,,9.710882186889648,-1.1348515748977661,0.6799532771110535,0.4012129008769989,-0.056403931230306625,-0.07023885846138,-47.849998474121094,-7.050000190734863,39.900001525878906,190.5989532470703,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.630001068115234,2.7899999618530273,,987
2208920,,,,,,,,,,,,,,,,,9.696516990661621,-0.45010992884635925,-0.5889736413955688,0.3160748779773712,-0.017559714615345,-0.08992702513933182,-47.400001525878906,-3.0,33.900001525878906,190.45516967773438,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.58000183105469,2.809999942779541,,987
2209451,1067.5,2905.0,3100.0,-2.8223419189453125,,,,,,,,,,,,,9.672574996948242,0.5171475410461426,-1.3551181554794312,-0.3847173750400543,0.028734078630805016,-0.14313828945159912,-44.70000076293945,-1.0499999523162842,34.349998474121094,190.5989532470703,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.529998779296875,2.809999942779541,,980
2209983,,,,,2025,12,6,17,38,25,32.85258865356445,-111.81526184082031,23434.0,16082354.0,14365893.0,23,9.27034854888916,-0.1867477297782898,2.3989901542663574,-0.3804605007171631,-0.01915605366230011,-0.034055206924676895,-42.900001525878906,-15.0,54.75,190.16763305664062,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.40999984741211,2.7300000190734863,,993
2211434,1127.5,2873.75,3240.0,-2.354196548461914,,,,,,,,,,,,,9.548076629638672,-0.7374141216278076,0.35434186458587646,0.5225345492362976,0.1920926421880722,0.08567012846469879,-42.75,-15.149999618530273,54.599998474121094,190.40725708007812,,,,,,,,0.0,0.0,0.0,,,,,,,,-36.29999923706055,2.7200000286102295,,986
2211966,,,,,,,,,,,,,,,,,9.423578262329102,0.8810662031173706,1.0534487962722778,1.2360975742340088,0.07822055369615555,0.2655241787433624,-39.75,-6.75,54.900001525878906,190.5030975341797,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,-36.31999969482422,2.7300000190734863,,987
